airport_ident,length_ft,width_ft,surface,le_ident,le_latitude_deg,le_longitude_deg,le_elevation_ft,le_heading_degT,le_displaced_threshold_ft,he_ident,he_latitude_deg,he_longitude_deg,he_elevation_ft,he_heading_degT,he_displaced_threshold_ft
VTPI,9843,148,CON,18,15.2909002304077,100.295997619629,107,181.3,,36,15.2636995315552,100.295997619629,65,1.3,
VTPP,9843,148,ASP,14,16.7938995361328,100.271003723145,145,144,,32,16.7719993591309,100.287002563477,145,324,
VTSB,9843,148,ASP,4,9.12283039093018,99.1259994506836,20,44.2,,22,9.14237022399902,99.1451034545898,18,224.2,
VTSC,8202,148,ASP,2,6.51161003112793,101.73999786377,18,23,,20,6.5282301902771,101.747001647949,18,203,
VTSG,9842,148,ASP,14,8.10647010803223,98.9801025390625,82,140.6,,32,8.09175968170166,98.9922027587891,77,320.6,
VTSP,9843,148,ASP,9,8.11188983917236,98.3032989501953,19,84.5,,27,8.11450958251953,98.3304977416992,82,264.5,
VTSS,10007,148,ASP,8,6.93083000183106,100.378997802734,65,83,,26,6.93418979644775,100.406997680664,58,263,
VTUD,10000,148,ASP,12,17.3927001953125,102.775001525879,579,117,,30,17.380199432373,102.801002502441,579,297,
VTUI,8530,148,ASP,5,17.1868000030518,104.110000610352,529,45,,23,17.2035007476807,104.126998901367,526,225,
VTUK,10007,148,ASP,3,16.4549999237061,102.776000976563,601,32.9,492,21,16.4782009124756,102.791000366211,670,212.9,492
VTUN,9843,148,CON,6,14.9280996322632,102.06600189209,729,62.1,,24,14.9407997131348,102.091003417969,686,242.1,
VTUU,9848,148,ASP,5,15.2427997589111,104.859001159668,406,51.5,,23,15.2596998214722,104.880996704102,392,231.5,
VTUW,8203,148,ASP,15,17.3929996490479,104.636001586914,587,144.8,,33,17.3745002746582,104.650001525879,555,324.8,
VVCI,10007,164,ASP,7,20.816099,106.713997,13,72,,25,20.822701,106.736,13,252,
VVCR,10000,148,CON,02L,11.985069,109.214798,33,19,,20R,12.011178,109.223846,33,199,
VVCT,9843,148,ASP,6,10.0797,105.702003,,60,,24,10.0906,105.721001,,240,
VVDN,11483,148,ASP,17L,16.0576992034912,108.197998046875,30,172,,35R,16.0303993225098,108.202003479004,36,352,
VVNB,10499,148,ASP,11L,21.2255,105.792,40,107,325,29R,21.216499,105.822998,40,287,325
VVNB,12466,148,CON,11R,21.2249565124512,105.785430908203,38,107.1,325,29L,21.2143230438232,105.822219848633,39,287.1,325
VVPB,8775,130,ASP,9,16.4022006988525,107.690002441406,,93.1,,27,16.4008007049561,107.714996337891,13,273.1,
VVPQ,9843,150,ASP,10,10.171199798584,103.978996276855,,96,,28,10.1684999465942,104.00700378418,,276,
VVTS,10007,148,CON,07L,10.815,106.637001,24,69,,25R,10.8249,106.663002,32,249,
VVTS,12468,148,CON,07R,10.8114995956421,106.637001037598,24,69,2431,25L,10.8236999511719,106.669998168945,32,249,
VVVD,11811,148,CON,3,21.105801,107.407997,22,,,21,21.135099,107.422997,22,,
VYBG,8500,100,ASP,18,21.1903991699219,94.9301986694336,,180,,36,21.1671009063721,94.9300994873047,,360,
VYMD,14003,200,CON,17,21.7199993133545,95.9744033813477,300,170.5,,35,21.681999206543,95.981201171875,300,350.5,
VYME,8795,180,ASP,18,12.4519996643066,98.6220016479492,75,182.5,,36,12.4275999069214,98.6209030151367,75,2.5,
VYNS,12005,200,CON,3,20.8757991790772,97.727897644043,,27,,21,20.9051990509033,97.743896484375,,207,
VYPT,7002,102,BIT,17,27.3393993377686,97.4250030517578,,174.1,,35,27.320499420166,97.4275970458984,,354.1,
VYST,8501,150,CON,1,20.9300994873047,95.9131011962891,,6.6,,19,20.9531993865967,95.915901184082,,186.6,
VYTL,7002,102,BIT,4,20.4762001037598,99.9291000366211,1280,37.6,,22,20.4915008544922,99.9415969848633,1272,217.6,
VYYY,11200,200,ASP,3,16.8980007171631,96.1268997192383,109,33.1,,21,16.9165992736816,96.1395034790039,65,213.1,275
WAAA,8202,148,ASP,13,-5.05428981781006,119.544998168945,44,130.5,,31,-5.06897020339966,119.563003540039,36,310.5,
WAAA,10171,148,ASPH,3,-5.09228992462158,119.543998718262,,29,,21,-5.06802988052368,119.557998657227,,209,
WABB,11715,150,ASP,11,-1.184730052948,136.093002319336,36,109.4,,29,-1.19532001018524,136.123001098633,25,289.4,
WABP,7841,148,ASP,12,-4.52253007888794,136.878005981445,103,121.9,,30,-4.53396987915039,136.897003173828,103,301.9,
WADD,9790,148,ASP,9,-8.7487096786499,115.153999328613,11,88,,27,-8.74763011932373,115.180999755859,12,268,
WADL,10826,197,Asphalt,13,-8.74932956695557,116.265998840332,307,127,,31,-8.76500034332275,116.285003662109,319,307,
WAGG,8202,148,ASP,16,-2.21625995635986,113.939002990723,85,159.2,,34,-2.23398995399475,113.945999145508,82,339.2,
WAJJ,9842,148,ASP,12,-2.57115697860718,140.508636474609,292,127,,30,-2.58730697631836,140.530227661133,268,307,
WALL,8202,148,ASP,7,-1.27266,116.884003,12,67,,25,-1.26388,116.904999,12,247,
WALR,7382,147,ASP,6,3.31980991363525,117.555999755859,23,56,,24,3.33051991462708,117.572998046875,24,236,
WALS,7382,148,ASP,4,-0.381464004516602,117.242538452148,73,34,,22,-0.366925001144409,117.256683349609,73,214,
WAMG,7407,100,ASP,9,0.638400018215179,122.839996337891,89,97,,27,0.635836005210877,122.860000610352,90,277,
WAMM,8693,148,ASP,18,1.55934000015259,124.926002502441,270,181.9,,36,1.53540003299713,124.925003051758,264,1.9,
WAOO,8202,148,ASP,10,-3.44031000137329,114.750999450684,66,100.4,,28,-3.44439005851746,114.774002075195,66,280.4,
WAPP,8202,148,ASP,4,-3.71825003623962,128.080993652344,31,45.1,,22,-3.70227003097534,128.09700012207,33,225.1,
WARI,8448,92,ASP,17L,-7.60300016403198,111.43399810791,,175.9,,35R,-7.62622022628784,111.435997009277,,355.9,525
WARI,10030,186,ASP,17R,-7.60309982299805,111.431999206543,,175.8,,35L,-7.63075017929077,111.43399810791,,355.8,
WARJ,7215,148,ASP,9,-7.78855991363525,110.421997070313,350,87.8,,27,-7.78779983520508,110.442001342773,350,267.8,
WARQ,8530,148,ASP,8,-7.518630027771,110.745002746582,421,77.6,305,26,-7.51353979110718,110.767997741699,380,257.6,325
WARR,9843,148,ASP,10,-7.37764978408814,112.773002624512,11,99.3,,28,-7.38200998306274,112.800003051758,8,279.3,
WATT,8202,148,ASP,7,-10.1747999191284,123.661003112793,335,76,,25,-10.1695995330811,123.682998657227,335,256,
WAVV,7135,147,ASP,15,-4.09584999084473,138.953994750977,,153,,33,-4.10916996002197,138.960998535156,,333,
WBGB,9006,147,ASP,17,3.13595008850098,113.017997741699,34,167.8,,35,3.11173009872437,113.023002624512,74,347.8,
WBGG,12402,151,ASP,7,1.48100805282593,110.336906433105,88,68,,25,1.4935610294342,110.368499755859,75,248,320
WBGR,9006,197,ASP,2,4.31083011627197,113.982002258301,59,25,,20,4.3333101272583,113.991996765137,58,205,
WBGS,9036,148,ASP,13,2.26964998245239,111.975997924805,92,130.3,,31,2.25356006622314,111.995002746582,116,310.3,
WBKK,9800,150,ASP,2,5.92477989196777,116.045997619629,10,23,1600,20,5.94963979721069,116.055999755859,10,203,200
WBKL,9006,148,ASP,14,5.312668800354,115.241996765137,97,146,,32,5.29218101501465,115.255981445313,97,326,
WBKS,8202,148,ASP,8,5.89932,118.050003,40,81,,26,5.90247,118.069,20,261,
WBKW,8800,155,ASP,6,4.306960105896,118.111999511719,57,58.2,,24,4.31977987289429,118.13200378418,40,238.2,
WBSB,12000,150,ASP,3,4.93000984191895,114.919998168945,20,31.1,,21,4.95839023590088,114.936996459961,72,211.1,
WIBB,7360,98,ASP,18,0.470883011817932,101.444999694824,90,182,,36,0.450686007738113,101.444000244141,87,2,
WICC,7361,148,ASP,11,-6.89732980728149,107.567001342773,2430,109,,29,-6.90392017364502,107.585998535156,2430,289,
WIDD,13270,148,ASP,4,1.10745000839233,104.107002258301,125,42,,22,1.13461005687714,104.130996704102,69,222,
WIDN,7380,98,ASP,4,0.916580975055695,104.527000427246,37,43.2,,22,0.928785979747772,104.53800201416,56,223.2,1476
WIHH,9843,148,ASP,6,-6.27223014831543,106.878997802734,79,65.5,,24,-6.26098012924194,106.90299987793,84,245.5,650
WIII,9843,197,CONC,6,-6.1138858795166,106.644592285156,24,,,24,-6.10384178161621,106.669769287109,24,,
WIII,11812,197,CON,07L,-6.12105989456177,106.638999938965,29,68.3,,25R,-6.10899019241333,106.668998718262,21,248.3,
WIII,12008,197,CON,07R,-6.14260005950928,106.643997192383,34,68.3,,25L,-6.13032007217407,106.674003601074,27,248.3,
WILL,8202,98,ASPH/CONC,14,-5.23597002029419,105.174003601074,263,139.6,,32,-5.24870014190674,105.18399810791,263,319.6,
WIMG,7040,148,CON,16,-0.865846991539002,100.348999023438,9,160.1,,34,-0.884131014347076,100.355003356934,9,340.1,
WIMK,9514,148,ASP,5,3.54906988143921,98.6622009277344,90,46.7,910,23,3.56703996658325,98.6811981201172,84,226.7,
WIOD,8202,148,ASP,18,-2.732767,107.753761,164,176,,36,-2.755311,107.755257,134,356,
WION,8410,105,ASP,18,3.92030000686646,108.388000488281,,182.2,,36,3.89713001251221,108.387001037598,,2.2,
WIOO,7380,98,ASP,15,-0.141319006681442,109.400001525879,3,157.7,,33,-0.160097002983093,109.407997131348,10,337.7,
WIPA,8537,148,ASP,13,-1.63230001926422,103.637001037598,82,130,,31,-1.64374005794525,103.651000976563,85,310,402
WIPP,8202,148,ASP,11,-2.89387011528015,104.690002441406,49,113,,29,-2.9026300907135,104.709999084473,39,293,
WIPT,9020,148,ASP,15,-0.775646984577179,100.276000976563,18,155,,33,-0.798186004161835,100.286003112793,16,335,
WITT,9843,148,ASP,17,5.53457021713257,95.418098449707,57,168.3,,35,5.51247978210449,95.4226989746094,65,348.3,
WMKA,9005,151,ASP,4,6.18052005767822,100.389999389648,13,42.5,,22,6.19881010055542,100.406997680664,15,222.5,
WMKB,8000,150,ASP,18,5.47692012786865,100.391998291016,8,184,,36,5.45491981506348,100.390998840332,8,4,
WMKC,7874,148,ASP,10,6.16846990585327,102.283996582031,15,100,500,28,6.1652398109436,102.302001953125,14,280,200
WMKD,9200,150,ASP,18,3.78832006454468,103.209999084473,57,183,,36,3.76300001144409,103.208000183105,58,3,
WMKJ,12467,150,ASP,16,1.65548002719879,103.664001464844,135,160,,34,1.62713003158569,103.675003051758,122,340,
WMKK,12993,197,paved,15,2.73817,101.6775,27,146,,33,2.7085,101.69733,27,326,
WMKK,13288,197,ASP,14R,2.74351000785828,101.697998046875,54,146,184,32L,2.71312999725342,101.718002319336,48,326,
WMKK,13530,197,ASP,14L,2.77828001976013,101.702003479004,55,145.9,,32R,2.74739003181458,101.72200012207,70,325.9,344
WMKL,12500,148,ASP,3,6.31550979614258,99.7189025878906,21,34,2000,21,6.34393978118897,99.7384033203125,29,214,
WMKN,11417,150,ASP,4,5.37619018554688,103.09700012207,19,45,,22,5.38908004760742,103.110000610352,21,225,
WMKP,10997,150,ASP,4,5.2859001159668,100.266998291016,10,42.2,,22,5.30838012695313,100.287002563477,11,222.2,
WMSA,12401,148,ASP,15,3.14532995223999,101.541000366211,70,149.7,,33,3.1158299446106,101.557998657227,89,329.7,
WPEC,8233,182,ASP,14,-8.47646999359131,126.391998291016,1692,142,,32,-8.49440002441406,126.40599822998,1777,322,
WSAP,12401,200,ASP,2,1.34464001655579,103.90299987793,43,22.9,,20,1.37617003917694,103.916000366211,65,202.9,
WSAT,8999,148,ASP,18,1.3996399641037,103.709999084473,50,185,,36,1.37487995624542,103.708000183105,50,5,
WSSS,13123,197,ASP,02C,1.32879996299744,103.985000610352,15,23,,20C,1.36213004589081,103.999000549316,15,203,
WSSS,13123,197,ASP,02L,1.34897005558014,103.977996826172,22,23,,20R,1.38241004943848,103.991996765137,14,203,2429
WSSS,13123,197,ASP,02R,1.322389960289,104,16,23,,20L,1.35567998886108,104.013999938965,15,203,
YAMB,9997,148,PEM,15,-27.6217002868652,152.705001831055,84,159,,33,-27.6473007202148,152.716003417969,91,339,
YARG,7546,98,ASP,1,-16.6448001861572,128.447006225586,522,21,,19,-16.6254005432129,128.453994750977,505,201,
YAYE,8527,98,ASP,13,-25.1781005859375,130.966995239258,1612,130,,31,-25.193000793457,130.986999511719,1626,310,
YBAS,7999,148,ASP,12,-23.8010005950928,133.893005371094,1786,120,,30,-23.8120994567871,133.914001464844,1763,300,
YBBN,10827,197,ASP,01L,-27.3831005096436,153.106994628906,,27,,19R,-27.3565998077393,153.121994018555,,207,
YBBN,11680,148,ASP,01R,-27.4039001464844,153.11799621582,12,27,197,19L,-27.3752994537354,153.134002685547,11,207,
YBCG,8176,148,ASP,14,-28.1565,153.501007,21,150,,32,-28.17609,153.513184,13,330,1480
YBCS,10489,148,ASP,15,-16.8658008575439,145.744003295898,9,156,,33,-16.8922996520996,145.755996704102,7,336,
YBHI,8251,98,ASP,5,-32.0089988708496,141.460998535156,907,56,,23,-31.9962997436523,141.483001708984,958,236,
YBMA,8399,148,ASP,16,-20.6550006866455,139.485992431641,1102,169,,34,-20.6776008605957,139.490997314453,1111,349,
YBRK,8622,148,ASP,15,-23.3687000274658,150.470001220703,33,159,,33,-23.3906993865967,150.479995727539,27,339,
YBRM,8064,148,ASP,10,-17.9456005096436,122.216003417969,56,105,295,28,-17.9514007568359,122.237998962402,22,285,689
YBSG,10003,148,ASP,12,-12.6150999069214,142.076995849609,,124.9,,30,-12.6312999725342,142.100006103516,,304.9,
YBSU,9186,148,ASPH,13,-26.583214,153.074524,15,142,,31,-26.603226,153.09169,15,322,
YBTL,7999,148,ASP,1,-19.25830078125,146.764999389648,18,24,,19,-19.2381992340088,146.774002075195,13,204,
YBWW,9416,148,ASP,12,-27.5487442016602,151.78450012207,1436,133,,30,-27.5662994384766,151.805999755859,1509,313,
YCIN,10003,148,ASP,11,-17.5755996704102,123.815002441406,254,111,,29,-17.5851993560791,123.842002868652,300,291,
YGEL,7838,148,ASP,3,-28.804500579834,114.703002929688,98,18,,21,-28.7875003814697,114.709999084473,120,198,
YMAV,10000,148,ASP,18,-38.0272445678711,144.469451904297,32,187,,36,-38.0544357299805,144.46484375,34,7,
YMEK,7156,98,ASP,9,-26.6091003417969,118.535003662109,1691,85,,27,-26.607400894165,118.556999206543,1681,265,
YMES,7316,148,ASP,9,-38.0956993103027,147.128005981445,23,99,,27,-38.0988006591797,147.15299987793,14,279,
YMES,7995,148,ASP,4,-38.1059989929199,147.139007568359,19,54,,22,-38.0931015014648,147.160995483398,14,234,
YMHB,7385,148,ASP,12,-42.8289985656738,147.501998901367,12,135,,30,-42.8432998657227,147.52099609375,13,315,
YMML,7500,148,ASP,9,-37.6608009338379,144.822006225586,395,94,,27,-37.6623001098633,144.848007202148,407,274,
YMML,11998,197,ASP,16,-37.6531982421875,144.835006713867,432,171,,34,-37.6857986450195,144.841003417969,330,351,
YPAD,10171,148,ASP,5,-34.9584999084473,138.516998291016,14,50,493,23,-34.940601348877,138.542999267578,20,230,
YPCC,7999,148,ASP,15,-12.1819000244141,96.8279037475586,5,149,,33,-12.2007999420166,96.8394012451172,7,329,
YPDN,11004,197,ASP,11,-12.4093999862671,130.865005493164,96,109,,29,-12.4191999435425,130.893997192383,81,289,
YPEA,8002,148,ASP,18L,-31.6623992919922,116.013999938965,119,174,,36R,-31.6842994689941,116.016998291016,111,354,
YPED,8399,150,ASP,18,-34.6944999694824,138.61799621582,60,189,,36,-34.717399597168,138.613006591797,52,9,
YPGV,7244,148,ASP,13,-12.2628002166748,136.809997558594,192,130,,31,-12.2756996154785,136.824996948242,172,310,
YPKA,7480,148,ASP,8,-20.7140254974365,116.764709472656,30,83,,26,-20.7117385864258,116.786437988281,20,263,
YPLM,9997,148,ASP,18,-22.2199993133545,114.091003417969,13,184,,36,-22.2474002838135,114.088996887207,19,4,
YPPD,8202,148,ASP,14,-20.3740997314453,118.622001647949,23,138,,32,-20.3906993865967,118.638000488281,33,318,
YPPH,7096,148,ASP,6,-31.9409999847412,115.958999633789,58,59,,24,-31.9309005737305,115.978996276855,58,239,
YPPH,11299,148,ASP,3,-31.9587001800537,115.959999084473,67,14,,21,-31.9286003112793,115.968002319336,43,194,
YPTN,9003,150,ASP,14,-14.5122003555298,132.369003295898,428,139,,32,-14.5309000015259,132.386001586914,443,319,
YPWR,7782,148,ASP,18,-31.1350994110107,136.813995361328,537,186,,36,-31.156400680542,136.811004638672,548,6,
YSCB,10771,148,ASP,17,-35.2906265258789,149.194442749023,1874,180,,35,-35.320198059082,149.194442749023,1869,360,1968
YSRI,7001,148,ASP,10,-33.6016006469727,150.77099609375,66,107,,28,-33.6072998046875,150.792999267578,53,287,
YSSY,7999,148,ASP,16L,-33.9496002197266,151.188003540039,16,168,758,34R,-33.9710998535156,151.194000244141,13,348,125
YSSY,8300,148,ASP,7,-33.9436988830566,151.164001464844,16,74,,25,-33.9375,151.190002441406,20,254,324
YSSY,12999,148,ASP,16R,-33.9294013977051,151.171997070313,8,168,279,34L,-33.964298248291,151.180999755859,14,348,
YSTW,7218,148,ASP,12L,-31.0711002349854,150.837005615234,1283,133,,30R,-31.0846004486084,150.85400390625,1326,313,
YWLM,10033,148,ASP,12,-32.7871,151.8226,30,130,,30,-32.8049,151.8475,17,310,
ZBAA,11302,164,ASP,18R,40.102112,116.569695,116,173,,36L,40.073479,116.574165,107,353,
ZBAA,12500,197,CON,1,40.058914,116.617599,94,353,,19,40.092834,116.612297,84,173,
ZBAA,12500,197,ASP,18L,40.089359,116.594833,110,173,,36R,40.055527,116.600166,99,353,
ZBAD,11155,197,CON,01L,39.4712982177734,116.430999755859,73,353,,19R,39.5017013549805,116.427001953125,83,173,
ZBAD,12467,197,CON,11L,39.5167007446289,116.430999755859,69,,,29R,39.5088996887207,116.473999023438,69,,
ZBAD,12467,197,CON,17L,39.5179061889648,116.396110534668,76,,,35R,39.4839286804199,116.401473999023,76,,
ZBAD,12467,148,CON,17R,39.5170745849609,116.387336730957,76,,,35L,39.4831008911133,116.392700195313,76,,
ZBHH,11811,148,CON,8,40.8470001220703,111.805999755859,3511,72,,26,40.855899810791,111.842002868652,3556,252,
ZBLA,8530,148,CON,9,49.2037010192871,119.806999206543,2169,83.8,,27,49.206298828125,119.843002319336,2152,263.8,
ZBSJ,11155,148,CON,15,38.2935981750488,114.686996459961,233,147.4,,33,38.2677993774414,114.708000183105,220,327.4,
ZBTJ,10499,148,CON,16L,39.1414756774902,117.362609863281,12,154,,34R,39.1154594421387,117.378562927246,12,334,
ZBTJ,11811,197,CON,16R,39.1373748779297,117.338203430176,8,155,,34L,39.1113739013672,117.354156494141,8,335,
ZBYN,10500,148,CON,13,37.7555999755859,112.613998413086,2546,127,,31,37.7382011413574,112.642997741699,2575,307,
ZGGG,11811,148,CON,1,23.3768005371094,113.283996582031,41,14,,19,23.4084129333496,113.291954040527,43,194,
ZGGG,12467,197,ASP,02L,23.3756999969482,113.305000305176,45,14,,20R,23.408899307251,113.314002990723,45,194,700
ZGGG,12467,197,CON,02R,23.369499206543,113.307998657227,45,14,,20L,23.4027996063232,113.317001342773,48,194,
ZGHA,10499,148,ASP,18R,28.2008991241455,113.21900177002,217,177,,36L,28.1774005889893,113.220001220703,197,357,
ZGHA,12467,197,CON,18L,28.2091007232666,113.222412109375,212,177,,36R,28.174861907959,113.224510192871,188,357,
ZGKL,10499,147,CON,1,25.2055,110.038002,571,5,,19,25.2307,110.040001,564,185,
ZGNN,10499,148,CON,5,22.5996,108.163002,417,47,,23,22.616301,108.181999,420,227,
ZGOW,10499,148,CON,4,23.542299,116.495003,,40,,22,23.5616,116.512001,15,220,
ZGSZ,11155,148,CON,15,22.6529998779297,113.803001403809,13,155,,33,22.6256008148193,113.818000793457,13,335,
ZGSZ,12467,197,CON,16,22.6535,113.785828,4,155,,34,22.622829,113.802498,4,335,
ZHCC,11155,148,ASP,12R,34.5255012512207,113.823997497559,495,112,,30L,34.513801574707,113.858001708984,486,292,
ZHCC,11811,197,,12L,34.5395011901856,113.841003417969,496,116,,30R,34.5271987915039,113.876998901367,476,296,
ZHHH,11155,148,ASP,04L,30.7723007202148,114.195999145508,95,42,,22R,30.7952003479004,114.220001220703,112,222,
ZHHH,11811,197,CON,04R,30.757639,114.210793,97,46,,22L,30.781969,114.235695,97,226,
ZJHK,11811,148,CON,9,19.934799,110.442001,75,90,,27,19.9349,110.475998,66,270,
ZJHK,11811,197,CON,10,19.953711,110.448341,49,,,28,19.953814,110.482735,49,,
ZJSY,11155,148,CON,8,18.3008003234863,109.396003723145,62,82.2,,26,18.3050003051758,109.428001403809,89,262.2,
ZKPY,11490,230,CON,17,39.220401763916,125.664001464844,96,163,,35,39.1902008056641,125.676002502441,86,343,
ZLLL,11811,148,ASP,18,36.531502,103.619003,6388,177,,36,36.499001,103.621002,6329,357,
ZLXY,9843,148,CON,05L,34.4382019042969,108.738998413086,1565,49,,23R,34.4560012817383,108.763999938965,1569,229,
ZMBH,9186,114,ASP,16,46.1748008728027,100.696998596191,6119,156.7,,34,46.1519012451172,100.710998535156,6050,336.7,
ZMCD,8530,131,CON,12,48.1400985717773,114.629997253418,2457,112.2,,30,48.1313018798828,114.662002563477,2421,292.2,
ZMCK,11811,148,ASP,11,47.6510009765625,106.796997070313,4485,105,,29,47.6427993774414,106.843002319336,4482,285,
ZMKD,9352,160,ASP,16,47.9655990600586,91.6199035644531,4761,157.3,,34,47.9418983459473,91.6345977783203,4914,337.3,
ZMMN,8005,137,ASP,10,49.6655998229981,100.083000183105,4273,102.2,,28,49.6609992980957,100.115997314453,4236,282.2,
ZMUB,10170,197,ASP,14,47.8530006408691,106.752998352051,4147,136,,32,47.8321990966797,106.78099822998,4363,316,
ZPJH,7218,148,CON,16,21.9832992553711,100.755996704102,1808,160,,34,21.964599609375,100.763000488281,1814,340,
ZPPP,13123,148,CON,3,25.1022491455078,102.917015075684,6891,39.3,,21,25.1304817199707,102.941589355469,6884,219.3,
ZPPP,14764,197,ASP,4,25.0896873474121,102.93074798584,6885,39,,22,25.121488571167,102.958404541016,6879,219,1644
ZSAM,11155,148,ASP,5,24.5345993041992,118.11499786377,56,53,490,23,24.5534000396729,118.140998840332,36,233,660
ZSCN,11155,148,CON,3,28.853399,115.893997,121,23,,21,28.8766,115.905998,141,203,
ZSHC,11155,197,CON,6,30.2381896972656,120.408294677734,22,63,,24,30.2521419525147,120.439758300781,23,243,
